enum_name,location,dist_lab,reg_lab,loc_lab,fms_lab,state_lab,school_name,cluster_id,uniqueid,consent,location_resp,neighborhood,gender,age,income_band,income_mid,mch_funder,mch_funder_rand,mch_time,hc_pref,hc_pref_rand,school_pref,school_pref_rand,income10pct,income5pct,willing_insurance10,willing_insurance5,trust_dist,trust_dist_rand,trust_fms,trust_fms_rand,trust_fgs,trust_fgs_rand,support_rem,support_closefam,support_clan,support_aid,amount_rem,amount_closefam,amount_clan,amount_aid,tax_willing,tax_willing_rand,clan_tax,clan_tax_freq,clan_tax_freq_oth,clan_tax_amt,clan_tax_allmen,clan_tax_female,clan_tax_female_rand,csupp_subclan,csupp_subclan_rand,csupp_connection,csupp_connection_rand,csupp_need,csupp_need_rand,csupp_severity,csupp_severity_rand,csupp_fundsavail,csupp_fundsavail_rand,csupp_age,csupp_age_rand,csupp_gender,csupp_gender_rand,support_timing,csupp_likely,csupp_likely_rand,trust_dc,trust_dc_rand,trust_hir,trust_hir_rand,trust_gal,trust_gal_rand,trust_punt,trust_punt_rand,trust_sws,trust_sws_rand,trust_fgspres,trust_fgspres_rand,trust_imam,trust_imam_rand,trust_aqil,trust_aqil_rand,hh_size,born_district,born_district_oth,years_moved_dist,clan_family,clan,clan_oth,subclan,subclan_oth
10,Bosasso,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7105,BOS7105_16_3,Yes,Bosasso,Lanta hawada,Male,30,"500-1,000 USD",750,The ${state_lab} state government,Reverse response order,Between 20 and 30 minutes,Private health clinic,Reverse response order,Worse,Main response order,75,37.5,No,,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,No,No,No,No,,,,,Not willing,Main response order,Yes,Once every 12 months,,200,Yes,"Yes, but only some women contribute",Main response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Between 2 weeks and 1 month,Very likely,Main response order,Trust them very much,Reverse response order,,,,,Trust them very much,Reverse response order,,,Trust them somewhat,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,3,Bosasso,,,Darood,Harti - Majeerteen,,Refused to answer (DO NOT READ),
14,Bosasso,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7105,BOS7105_1_3,Yes,Bosasso,Xinlaha,Male,18,50-100 USD,75,An aid agency,Reverse response order,Between 20 and 30 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,7.5,3.75,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it somewhat,Main response order,No,No,No,No,,,,,Very willing,Main response order,No,,,,,,,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Between 4 days and 1 week,Somewhat likely,Reverse response order,Trust them somewhat,Main response order,,,,,Trust them very much,Main response order,,,Trust them somewhat,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,13,Burtinle,,More than 10 years,Darood,Harti - Majeerteen,,Other,Amaale
1,Bosasso,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7105,BOS7105_20_1,Yes,Bosasso,Hilaac,Female,19,50-100 USD,75,An aid agency,Reverse response order,Between 10 and 20 minutes,Health clinic run by the district government,Main response order,Better,Main response order,7.5,3.75,Yes,,I would trust it completely,Main response order,I would trust it somewhat,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Reverse response order,No,,,,,,,Yes,Main response order,Yes,Main response order,No,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,Yes,Main response order,Between 4 days and 1 week,Not likely at all,Main response order,Trust them very much,Reverse response order,,,,,Trust them very much,Reverse response order,,,Do not trust them at all,Reverse response order,Trust them very much,Reverse response order,Trust them somewhat,Reverse response order,6,Banadir,,Between 3 and 5 years,Darood,Awrtable,,,
7,Bosasso,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7105,BOS7105_24_3,Yes,Bosasso,Baanarooma,Female,18,100-200 USD,150,The ${state_lab} state government,Main response order,Between 30 and 45 minutes,Private health clinic,Main response order,Better,Reverse response order,15,7.5,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it somewhat,Main response order,No,Yes,No,No,,5,,,Not willing,Main response order,No,,,,,,,No,Main response order,No,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,No,Main response order,No,Main response order,Longer than 1 month,Not likely at all,Reverse response order,Trust them very much,Main response order,,,,,Trust them very much,Main response order,,,Do not trust them at all,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,14,Bosasso,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer,,,
14,Bosasso,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7106,BOS7106_13_2,Yes,Bosasso,Minisaaryo,Female,19,100-200 USD,150,Don't know [DO NOT READ],Main response order,Between 10 and 20 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,15,7.5,No,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,Yes,,,,65,Very willing,Main response order,No,,,,,,,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,Between 2 weeks and 1 month,Not likely at all,Reverse response order,Trust them very much,Reverse response order,,,,,Trust them very much,Reverse response order,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,11,Banadir,,More than 10 years,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer - Shiidle,,,
4,Bosasso,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7106,BOS7106_17_1,Yes,Bosasso,Biyo kulule,Female,34,200-300 USD,250,A private business or owner,Reverse response order,Between 20 and 30 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,25,12.5,No,,I would trust it completely,Reverse response order,I would trust it somewhat,Reverse response order,I would trust it somewhat,Reverse response order,No,No,No,No,,,,,Very willing,Main response order,No,,,,,,,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,Between 1 and 2 weeks,Not likely at all,Main response order,Trust them somewhat,Reverse response order,,,,,Trust them very much,Reverse response order,,,Do not trust them at all,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,10,Other,Itoopiya,More than 10 years,Darood,Ogaden,,,
12,Bosasso,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7106,BOS7106_23_1,Yes,Bosasso,Xaafada jiirada,Female,25,50-100 USD,75,An NGO or charity,Reverse response order,Between 20 and 30 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,7.5,3.75,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Main response order,No,,,,,,,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Longer than 1 month,Somewhat likely,Reverse response order,Trust them very much,Main response order,,,,,Trust them very much,Main response order,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,12,Other,Waaberi,More than 10 years,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer - Shiidle,,,
7,Bosasso,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7106,BOS7106_3_2,Yes,Bosasso,Biyo kulul,Male,39,200-300 USD,250,The ${state_lab} state government,Main response order,Between 10 and 20 minutes,Health clinic run by the district government,Main response order,Better,Main response order,25,12.5,Yes,,I would trust it somewhat,Main response order,I would trust it somewhat,Main response order,I would not trust it at all,Main response order,No,No,No,No,,,,,Somewhat willing,Reverse response order,Yes,Other,Marka xaalad dhacdo,50,Yes,"Yes, but only some women contribute",Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Between 2 weeks and 1 month,Somewhat likely,Reverse response order,Trust them somewhat,Main response order,,,,,Trust them very much,Main response order,,,Do not trust them at all,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,16,Other,Xamar,More than 10 years,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer - Shiidle,,,
3,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1302,JOW1302_19_4,Yes,Jowhar,Aboolo,Female,56,300-500 USD,400,An aid agency,Main response order,Between 45 minutes and one hour,Private health clinic,Main response order,The same,Reverse response order,40,20,Yes,,I would not trust it at all,Main response order,I would not trust it at all,Main response order,I would trust it completely,Main response order,No,Yes,No,No,,200,,,Very willing,Main response order,No,,,,,,,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Longer than 1 month,Not likely at all,Main response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,16,Jowhar,,,Hawiye,Galjecel,,Galjecel - Other,Abtisame
12,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1302,JOW1302_2_1,Yes,Jowhar,Hantiwadaag,Male,28,"500-1,000 USD",750,An NGO or charity,Main response order,Less than 10 minutes,Health clinic run by the district government,Main response order,The same,Main response order,75,37.5,Yes,,I would trust it somewhat,Reverse response order,I would trust it somewhat,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Very willing,Reverse response order,No,,,,,,,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,Yes,Main response order,No,Main response order,Between 2 weeks and 1 month,Very likely,Main response order,Trust them somewhat,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,15,Other,Yaaqshiid,More than 10 years,Hawiye,Abgaal,,Harti - Agoonyar,
14,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1303,JOW1303_17_1,Yes,Jowhar,Kulmis,Male,40,200-300 USD,250,An aid agency,Main response order,Between 20 and 30 minutes,Private health clinic,Reverse response order,The same,Reverse response order,25,12.5,Yes,,I would trust it somewhat,Reverse response order,I would trust it somewhat,Reverse response order,I would trust it somewhat,Reverse response order,No,No,No,No,,,,,Very willing,Main response order,Yes,Once every 3 months,,50,Yes,"Yes, but only some women contribute",Reverse response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,Between 1 and 2 weeks,Somewhat likely,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,9,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer - Shiidle,,,
8,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1304,JOW1304_20_2,Yes,Jowhar,Hormuud,Female,55,Less than 50 USD,25,A private business or owner,Reverse response order,Between 10 and 20 minutes,Health clinic run by the district government,Main response order,Better,Main response order,2.5,1.25,No,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Not willing,Reverse response order,Yes,Once every month,,50,Yes,"Yes, but only some women contribute",Main response order,No,Main response order,No,Main response order,Yes,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,Between 2 weeks and 1 month,Somewhat likely,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,12,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Refused to answer (DO NOT READ),,,
5,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1306,JOW1306_1_3,Yes,Jowhar,Hanti wadaag,Male,48,100-200 USD,150,An aid agency,Reverse response order,Between 20 and 30 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,15,7.5,Yes,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Very willing,Reverse response order,Yes,Once every month,,4,Yes,"Yes, all women contribute",Reverse response order,Yes,Reverse response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Between 2 weeks and 1 month,Somewhat likely,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,16,Jowhar,,,Hawiye,Baadicade,,,
